trial,chromosome,n_val,spearman_rho,best_n_estimators,pruned
14,21,11324,0.10937118784268131,45,false
14,22,16664,0.10418998783105136,79,false
15,2,62104,0.12855836990342928,472,false
15,3,43116,0.12566520677602144,486,false
15,4,41448,0.13239209508227018,579,false
15,5,41200,0.1299470136593826,474,false
15,6,45488,0.12656018989030587,352,false
15,7,36816,0.13334184602333352,572,false
15,8,32904,0.11776564625395733,379,false
15,9,29048,0.12834954905575677,424,false
15,X,11156,0.10045804628388756,1309,false
15,Y,1000,0.17950124041862112,357,false
15,10,31808,0.12511383109875893,428,false
15,11,36908,0.10663609424346676,429,false
15,12,39700,0.12979634349758354,449,false
15,13,22392,0.11210490083309442,472,false
15,14,25976,0.10446481025538622,398,false
15,15,27880,0.12129823353490249,335,false
15,16,27972,0.10290774541721194,452,false
15,17,35444,0.12806516562279338,414,false
15,18,18180,0.12216999883753674,255,false
15,19,33552,0.09247473404085757,474,false
15,20,21792,0.11940456233113493,385,false
15,21,11324,0.11010597226839303,333,false
15,22,16664,0.10408978241673106,467,false
16,2,62104,0.12541515569496045,134,true
16,3,43116,0.12382931443513667,90,true
16,4,41448,0.1325293272635303,113,true
16,5,41200,0.12856648956527206,85,true
16,6,45488,0.12297105496594778,56,true
16,7,36816,0.1325194379112363,103,true
17,2,62104,0.12911075092368773,341,false
17,3,43116,0.12633181270634078,368,false
17,4,41448,0.13739179892943948,339,false
17,5,41200,0.13422165632163974,308,false
17,6,45488,0.1293475514496828,332,false
17,7,36816,0.13606550814776638,438,false
17,8,32904,0.12220997153444826,259,false
17,9,29048,0.1333114216205554,249,false
17,X,11156,0.1060821338675778,337,false
17,Y,1000,0.19076482791289198,302,false
17,10,31808,0.12663375801196353,229,false
17,11,36908,0.10948290177081231,350,false
17,12,39700,0.13353530958286797,299,false
17,13,22392,0.11618578036799512,297,false
17,14,25976,0.10643953483727817,294,false
17,15,27880,0.12436290460574827,257,false
17,16,27972,0.10682555741373131,391,false
17,17,35444,0.13156825242122225,340,false
17,18,18180,0.12863914842103535,178,false
17,19,33552,0.09691879238454311,280,false
17,20,21792,0.1218749794566176,291,false
17,21,11324,0.11069974518079559,219,false
17,22,16664,0.10566120416912009,323,false
18,2,62104,0.1284263038924074,463,false
18,3,43116,0.12280044171931459,865,false
18,4,41448,0.13609221285726528,487,false
18,5,41200,0.1312422748287807,746,false
18,6,45488,0.1285216075529878,435,false
18,7,36816,0.13729795051956323,545,false
18,8,32904,0.11946686725660674,349,false
18,9,29048,0.132503106855217,364,false
18,X,11156,0.1031271917104157,632,false
18,Y,1000,0.18730587376041846,527,false
18,10,31808,0.12577976454681064,336,false
18,11,36908,0.10782034039259632,559,false
18,12,39700,0.1325062342260032,411,false
18,13,22392,0.11424029791802462,454,false
18,14,25976,0.10498196023898736,524,false
18,15,27880,0.12313574836770651,415,false
18,16,27972,0.10532948016719053,554,false
18,17,35444,0.1305545052815616,572,false
18,18,18180,0.12736458187081384,286,false
18,19,33552,0.09595046712511289,397,false
18,20,21792,0.12191001030653555,373,false
18,21,11324,0.11051554059287393,304,false
18,22,16664,0.10217346684570884,436,false
19,2,62104,0.1245626371620176,260,true
19,3,43116,0.11986392412566625,522,true
19,4,41448,0.13415802788928188,306,true
19,5,41200,0.13022849244025692,218,true
19,6,45488,0.1254062062644487,194,true
19,7,36816,0.13366665527048877,265,true
20,2,62104,0.12805783350830788,463,false
20,3,43116,0.1260066585284398,481,false
20,4,41448,0.1369401064985524,436,false
20,5,41200,0.1317844939206689,428,false
20,6,45488,0.13073528808873075,329,false
20,7,36816,0.13593789515099458,549,false
20,8,32904,0.12132252689708074,278,false
20,9,29048,0.1322382469729633,408,false
20,X,11156,0.10260400683396725,599,false
20,Y,1000,0.18062824404009095,475,false
20,10,31808,0.12681713134420752,378,false
20,11,36908,0.10942785305937984,389,false
20,12,39700,0.13282367804260067,355,false
20,13,22392,0.1149977309115383,368,false
20,14,25976,0.10400580296915753,371,false
20,15,27880,0.1245270626734692,311,false
20,16,27972,0.1071565114116761,468,false
20,17,35444,0.13142248471098575,443,false
20,18,18180,0.12968799474949907,289,false
20,19,33552,0.09744311552296309,397,false
20,20,21792,0.12055425724891479,305,false
20,21,11324,0.11124614749210462,296,false
20,22,16664,0.10685610776831578,368,false
21,2,62104,0.12827059368464966,496,false
21,3,43116,0.1267596296086555,464,false
21,4,41448,0.13730222153952093,448,false
21,5,41200,0.132318241425644,437,false
21,6,45488,0.1314038496442932,329,false
21,7,36816,0.13713147666060543,550,false
21,8,32904,0.12164424855091409,302,false
21,9,29048,0.13249717034063158,365,false
21,X,11156,0.10128122568961714,679,false
21,Y,1000,0.19161528867075883,490,false
21,10,31808,0.1263099962237172,446,false
21,11,36908,0.1089264913099363,370,false
21,12,39700,0.1326749481757458,355,false
21,13,22392,0.11612753584910729,348,false
21,14,25976,0.10554586001554714,423,false
21,15,27880,0.12363320809329066,311,false
21,16,27972,0.10681861286623676,474,false
21,17,35444,0.13117853706384286,409,false
21,18,18180,0.12797776371717207,288,false
21,19,33552,0.0980510956786342,401,false
21,20,21792,0.11935978165745006,373,false
21,21,11324,0.11108394699485696,296,false
21,22,16664,0.10627725061659957,416,false
22,2,62104,0.12089646320827059,16,true
22,3,43116,0.12104869032520019,16,true
22,4,41448,0.12700368803001935,16,true
22,5,41200,0.12628781321149057,18,true
22,6,45488,0.12147052538599785,18,true
22,7,36816,0.12868101745073995,16,true
23,2,62104,0.12930542718923238,624,false
23,3,43116,0.12633414091233583,672,false
23,4,41448,0.135985693819639,635,false
23,5,41200,0.13188576217041473,597,false
23,6,45488,0.12844112467542337,502,false
23,7,36816,0.14012818977266728,575,false
23,8,32904,0.1214982906666411,422,false
23,9,29048,0.1318367673953814,487,false
23,X,11156,0.10381117986387148,724,false
23,Y,1000,0.19450590746697788,581,false
23,10,31808,0.1271782829961469,496,false
23,11,36908,0.11032263597143406,488,false
23,12,39700,0.13118231837084285,432,false
23,13,22392,0.114734863067588,553,false
23,14,25976,0.10605020646206005,500,false
23,15,27880,0.12463346396573168,397,false
23,16,27972,0.10691884388080639,722,false
23,17,35444,0.130858500031131,583,false
23,18,18180,0.12781649849641255,385,false
23,19,33552,0.09720840142418191,592,false
23,20,21792,0.1213124486757947,487,false
23,21,11324,0.11217071926045527,384,false
23,22,16664,0.10488554438911256,578,false
24,2,62104,0.12645336326178216,338,false
24,3,43116,0.12487442692441496,353,false
24,4,41448,0.13413478366263226,316,false
24,5,41200,0.13077314160780223,287,false
24,6,45488,0.127308898785681,257,false
24,7,36816,0.13776088215765225,295,false
24,8,32904,0.11847017472630121,230,false
24,9,29048,0.129185139912516,290,false
24,X,11156,0.1018274649117086,478,false
24,Y,1000,0.19970634099538342,303,false
24,10,31808,0.12447420698979209,253,false
24,11,36908,0.10887950204661745,260,false
24,12,39700,0.12978693276964212,228,false
24,13,22392,0.11455017944683141,287,false
24,14,25976,0.10280585221590656,245,false
24,15,27880,0.1236318921715803,221,false
24,16,27972,0.10419572363941655,358,false
24,17,35444,0.12903634060516794,282,false
24,18,18180,0.12482671424349599,184,false
24,19,33552,0.09574685495687442,295,false
24,20,21792,0.11851759705085457,193,false
24,21,11324,0.10774697081954328,189,false
24,22,16664,0.10329553294018377,279,false
25,2,62104,0.12842788223766702,824,false
25,3,43116,0.12716913976708144,865,false
25,4,41448,0.13694368977316254,709,false
25,5,41200,0.13309711787475248,706,false
25,6,45488,0.1305760122682187,492,false
25,7,36816,0.1391556205596244,687,false
25,8,32904,0.1217642681153645,402,false
25,9,29048,0.13209881520925135,547,false
25,X,11156,0.10346255530393966,837,false
25,Y,1000,0.19098196441985418,606,false
25,10,31808,0.12648654083610447,580,false
25,11,36908,0.11144503968683915,570,false
25,12,39700,0.13249892448713133,586,false
25,13,22392,0.11551078313922807,574,false
25,14,25976,0.10626917389801553,572,false
25,15,27880,0.12566665296834986,433,false
25,16,27972,0.10817099604703331,738,false
25,17,35444,0.13164240132205599,794,false
25,18,18180,0.12684572855706502,433,false
25,19,33552,0.097410233341711,518,false
25,20,21792,0.12134280610322537,419,false
25,21,11324,0.11158584578054133,450,false
25,22,16664,0.10519651235397029,632,false
26,2,62104,0.12664704747641717,720,false
26,3,43116,0.12441765334304998,873,false
26,4,41448,0.13544816326285533,575,false
26,5,41200,0.13043492252753208,594,false
26,6,45488,0.12707856015094474,535,false
26,7,36816,0.1362834436466838,623,false
26,8,32904,0.11827264383252849,396,false
26,9,29048,0.1299166980709467,459,false
26,X,11156,0.10407208948516501,864,false
26,Y,1000,0.18931474331448508,561,false
26,10,31808,0.12581631200108068,340,false
26,11,36908,0.10687144431670195,566,false
26,12,39700,0.12937446658684473,455,false
26,13,22392,0.1132664969770124,564,false
26,14,25976,0.10475088818351189,519,false
26,15,27880,0.12232184537641541,432,false
26,16,27972,0.10558110230935869,753,false
26,17,35444,0.12982134283368463,772,false
26,18,18180,0.12429504940686421,302,false
26,19,33552,0.09401610230424542,514,false
26,20,21792,0.1209356242239884,384,false
26,21,11324,0.10847337319406686,343,false
26,22,16664,0.1013296223812268,570,false
27,2,62104,0.1308533079981071,213,false
27,3,43116,0.12614331174001964,261,false
27,4,41448,0.135939403293894,207,false
27,5,41200,0.13112231743027628,256,false
27,6,45488,0.1292027502185113,198,false
27,7,36816,0.13819693564016497,239,false
27,8,32904,0.1209644236441755,140,false
27,9,29048,0.1316666254440994,171,false
27,X,11156,0.10408147581033406,281,false
27,Y,1000,0.1935296169176263,214,false
27,10,31808,0.12593545678891288,158,false
27,11,36908,0.11086048401245521,170,false
27,12,39700,0.13276482899948402,181,false
27,13,22392,0.11672763869115055,169,false
27,14,25976,0.10290960790488152,201,false
27,15,27880,0.12438680927971608,151,false
27,16,27972,0.1063087218923277,264,false
27,17,35444,0.13041226708910333,226,false
27,18,18180,0.12650782240397931,124,false
27,19,33552,0.09729659159484136,227,false
27,20,21792,0.12071352366021611,166,false
27,21,11324,0.10999705896840722,124,false
27,22,16664,0.10568149600389568,200,false
28,2,62104,0.12688589351970161,387,false
28,3,43116,0.1250649191566133,423,false
28,4,41448,0.13467182663724375,316,false
28,5,41200,0.131103816790148,306,false
28,6,45488,0.12660280518848518,280,false
28,7,36816,0.13721908082298262,354,false
28,8,32904,0.11969226910635669,230,false
28,9,29048,0.1306251600314232,249,false
28,X,11156,0.10267675611320029,468,false
28,Y,1000,0.18889373170301604,336,false
28,10,31808,0.12513604936953845,203,false
28,11,36908,0.10829568308660538,282,false
28,12,39700,0.13116190614547854,226,false
28,13,22392,0.11433061915177495,288,false
28,14,25976,0.10405789463148273,279,false
28,15,27880,0.12275757782095716,224,false
28,16,27972,0.10571474788172619,358,false
28,17,35444,0.12927338582658512,413,false
28,18,18180,0.12368595264176185,149,false
28,19,33552,0.09598740401793589,239,false
28,20,21792,0.12161462182483711,279,false
28,21,11324,0.10959424459301198,189,false
28,22,16664,0.1026375929292131,307,false
29,2,62104,0.1281057719793515,157,false
29,3,43116,0.12684751048573892,125,false
29,4,41448,0.13426703627549763,125,false
29,5,41200,0.12986621122797765,104,false
29,6,45488,0.127690276803149,105,false
29,7,36816,0.136029709507504,154,false
29,8,32904,0.1182160857696021,104,false
29,9,29048,0.12957635025825448,101,false
29,X,11156,0.09979383474508458,236,false
29,Y,1000,0.19873026197350446,142,false
29,10,31808,0.12297382881499523,115,false
29,11,36908,0.1075822637416998,113,false
29,12,39700,0.13054070618613373,94,false
29,13,22392,0.11497365877760857,103,false
29,14,25976,0.10497634436236819,102,false
29,15,27880,0.11918207253389926,80,false
29,16,27972,0.10460510993949661,124,false
29,17,35444,0.12937428226401046,113,false
29,18,18180,0.12259462309003467,82,false
29,19,33552,0.09319965459362105,122,false
29,20,21792,0.11910907334071145,99,false
29,21,11324,0.10826696024486526,62,false
29,22,16664,0.10268511602803115,149,false
30,2,62104,0.12938051409649629,825,false
30,3,43116,0.12550711793187677,987,false
