trial,fold,n_val,n_pos_val,auprc,scale_pos_weight,best_n_estimators
41,2,5002,224,0.09678538697261273,6.295751654657612,7
42,0,5002,223,0.14897689757029248,6.944921546008961,299
42,1,5002,224,0.15156946985487335,6.955756881576766,85
42,2,5002,224,0.15975436348043123,6.955756881576766,216
42,3,5002,224,0.1280384718689487,6.955756881576766,142
42,4,5002,224,0.14136062883045272,6.944921546008961,191
43,0,5002,223,0.159752894428601,5.703674408121846,222
43,1,5002,224,0.14785822654454261,5.7125731733234515,101
43,2,5002,224,0.16188236591078148,5.7125731733234515,312
43,3,5002,224,0.1311456686133877,5.7125731733234515,190
43,4,5002,224,0.14856141415534357,5.703674408121846,34
44,0,5002,223,0.14638652430429994,9.48403686411127,729
44,1,5002,224,0.14283766698625028,9.49883367949346,325
44,2,5002,224,0.0784603347202594,9.49883367949346,3
45,0,5002,223,0.15190834686203958,7.958893927532856,235
45,1,5002,224,0.14497053788857742,7.971311243679925,180
45,2,5002,224,0.1748566347214059,7.971311243679925,294
45,3,5002,224,0.11511158185320904,7.971311243679925,136
45,4,5002,224,0.18037817947070495,7.958893927532856,143
46,0,5002,223,0.14447023969203415,8.309426372578226,68
46,1,5002,224,0.1364726085382092,8.32239058283264,33
46,2,5002,224,0.17504983970578197,8.32239058283264,111
46,3,5002,224,0.10965775082119619,8.32239058283264,61
46,4,5002,224,0.15107250380495374,8.309426372578226,74
47,0,5002,223,0.11422462611324963,83.98407717079265,271
47,1,5002,224,0.09392186664760468,84.11510754348576,17
47,2,5002,224,0.1482398400079707,84.11510754348576,99
48,0,5002,223,0.1652726074141766,7.495576026933503,316
48,1,5002,224,0.1440030135908922,7.5072704832333725,125
48,2,5002,224,0.16640443466728838,7.5072704832333725,309
48,3,5002,224,0.11330021683492336,7.5072704832333725,91
48,4,5002,224,0.1606013352047998,7.495576026933503,201
49,0,5002,223,0.1542106997418089,6.918008424046124,342
49,1,5002,224,0.147466885424806,6.928801770268808,50
49,2,5002,224,0.17244116930848527,6.928801770268808,360
49,3,5002,224,0.13382152101750938,6.928801770268808,225
49,4,5002,224,0.17240764111069126,6.918008424046124,255
