trial,fold,n_val,n_pos_val,auprc,C
21,4,5002,224,0.15100412646778358,0.0017777083399737128
22,0,5002,223,0.118116932945648,0.00038472697345348097
22,1,5002,224,0.10002608224693482,0.00038472697345348097
22,2,5002,224,0.12966043149500267,0.00038472697345348097
22,3,5002,224,0.10584018501571155,0.00038472697345348097
22,4,5002,224,0.15100823535923405,0.00038472697345348097
23,0,5002,223,0.11759892889126614,0.017385163586305315
23,1,5002,224,0.10002047269359712,0.017385163586305315
23,2,5002,224,0.12949341191985697,0.017385163586305315
23,3,5002,224,0.10575981102080484,0.017385163586305315
23,4,5002,224,0.1503216542030546,0.017385163586305315
24,0,5002,223,0.11822176082450161,0.002322868810409506
24,1,5002,224,0.09998835797060641,0.002322868810409506
24,2,5002,224,0.12963202533783819,0.002322868810409506
24,3,5002,224,0.10588498240634331,0.002322868810409506
24,4,5002,224,0.15064673475196663,0.002322868810409506
25,0,5002,223,0.11744450399659329,0.08686068770591249
25,1,5002,224,0.09979423924283151,0.08686068770591249
25,2,5002,224,0.12962780429745444,0.08686068770591249
25,3,5002,224,0.10558837810352038,0.08686068770591249
25,4,5002,224,0.14971734123016142,0.08686068770591249
26,0,5002,223,0.11814731697800375,0.014418038396735468
26,1,5002,224,0.10001900281770194,0.014418038396735468
26,2,5002,224,0.12954164509378505,0.014418038396735468
26,3,5002,224,0.10581906017901038,0.014418038396735468
26,4,5002,224,0.15056008814739524,0.014418038396735468
27,0,5002,223,0.11796642288532759,0.00048819863156145414
27,1,5002,224,0.09994491908216499,0.00048819863156145414
27,2,5002,224,0.1295741352941661,0.00048819863156145414
27,3,5002,224,0.10585793685369353,0.00048819863156145414
27,4,5002,224,0.15121091956374247,0.00048819863156145414
28,0,5002,223,0.11813130153775585,0.00011016232004938328
28,1,5002,224,0.09996084481662088,0.00011016232004938328
28,2,5002,224,0.1292901665594311,0.00011016232004938328
28,3,5002,224,0.10576742483369159,0.00011016232004938328
28,4,5002,224,0.1509616474063318,0.00011016232004938328
29,0,5002,223,0.11790374780291715,0.008531368905167026
29,1,5002,224,0.1000276522294242,0.008531368905167026
29,2,5002,224,0.1294992275817495,0.008531368905167026
29,3,5002,224,0.10581479516855569,0.008531368905167026
29,4,5002,224,0.15066029712294324,0.008531368905167026
30,0,5002,223,0.1181251941722766,0.0029052650610648175
30,1,5002,224,0.1000148223585823,0.0029052650610648175
30,2,5002,224,0.12951228975914786,0.0029052650610648175
30,3,5002,224,0.10582414707299007,0.0029052650610648175
30,4,5002,224,0.1506151951970252,0.0029052650610648175
31,0,5002,223,0.11820901100144873,0.0012315781620314248
31,1,5002,224,0.1000178631471545,0.0012315781620314248
31,2,5002,224,0.1296069501592143,0.0012315781620314248
31,3,5002,224,0.10580699903932195,0.0012315781620314248
31,4,5002,224,0.15123629836841865,0.0012315781620314248
32,0,5002,223,0.11761952645196676,0.0006281532692787825
32,1,5002,224,0.10004705899336162,0.0006281532692787825
32,2,5002,224,0.12952373087333352,0.0006281532692787825
32,3,5002,224,0.10579747683892421,0.0006281532692787825
32,4,5002,224,0.15122570308986105,0.0006281532692787825
33,0,5002,223,0.11824316380708025,0.0017986065567287303
33,1,5002,224,0.10000971701909273,0.0017986065567287303
33,2,5002,224,0.1296888848767531,0.0017986065567287303
33,3,5002,224,0.1058558047291836,0.0017986065567287303
33,4,5002,224,0.1510020855409039,0.0017986065567287303
34,0,5002,223,0.11800879425162808,0.0002704184383207983
34,1,5002,224,0.10000166522795734,0.0002704184383207983
34,2,5002,224,0.12965774547540362,0.0002704184383207983
34,3,5002,224,0.10591740483581447,0.0002704184383207983
34,4,5002,224,0.15099375333729848,0.0002704184383207983
35,0,5002,223,0.11812144346953654,0.03686795388275051
35,1,5002,224,0.09992005846535361,0.03686795388275051
35,2,5002,224,0.1295170755337482,0.03686795388275051
35,3,5002,224,0.10577070272109323,0.03686795388275051
35,4,5002,224,0.14996738552782732,0.03686795388275051
36,0,5002,223,0.1181590450891378,0.0014160290332952733
36,1,5002,224,0.10004538945148841,0.0014160290332952733
36,2,5002,224,0.12958126601936856,0.0014160290332952733
36,3,5002,224,0.10580556864713439,0.0014160290332952733
36,4,5002,224,0.151194363808628,0.0014160290332952733
37,0,5002,223,0.11548033606455618,94.64533014403659
37,1,5002,224,0.09585783866373478,94.64533014403659
37,2,5002,224,0.12671488569814462,94.64533014403659
38,0,5002,223,0.11811875460103152,0.0009088384223837222
38,1,5002,224,0.09997354421037521,0.0009088384223837222
38,2,5002,224,0.12964345825010143,0.0009088384223837222
38,3,5002,224,0.10588606614572449,0.0009088384223837222
38,4,5002,224,0.1510783756799842,0.0009088384223837222
39,0,5002,223,0.11815464672035597,0.005176598550817816
39,1,5002,224,0.10004677121721632,0.005176598550817816
39,2,5002,224,0.129500286740118,0.005176598550817816
39,3,5002,224,0.10581979571679365,0.005176598550817816
39,4,5002,224,0.1509208782878762,0.005176598550817816
40,0,5002,223,0.11748536596864084,0.1994188576776468
40,1,5002,224,0.09951388801595525,0.1994188576776468
40,2,5002,224,0.12953268430232973,0.1994188576776468
40,3,5002,224,0.10535543085233189,0.1994188576776468
40,4,5002,224,0.1493245119954662,0.1994188576776468
41,0,5002,223,0.11821957706199833,0.0011972935806143145
41,1,5002,224,0.1000317131247021,0.0011972935806143145
41,2,5002,224,0.12953498365088362,0.0011972935806143145
41,3,5002,224,0.105814619881272,0.0011972935806143145
41,4,5002,224,0.151176391039257,0.0011972935806143145
42,0,5002,223,0.11773112930278865,0.009959909773154217
42,1,5002,224,0.10002884296011826,0.009959909773154217
42,2,5002,224,0.12947663647001315,0.009959909773154217
42,3,5002,224,0.10580851644241598,0.009959909773154217
42,4,5002,224,0.1505815585791215,0.009959909773154217
43,0,5002,223,0.11797585639292157,0.0004956819098832329
43,1,5002,224,0.09995652651119184,0.0004956819098832329
43,2,5002,224,0.12958841753352862,0.0004956819098832329
43,3,5002,224,0.10591417132975313,0.0004956819098832329
43,4,5002,224,0.15117450968457982,0.0004956819098832329
44,0,5002,223,0.11810556852263404,0.0016688009633330047
44,1,5002,224,0.10001097627279629,0.0016688009633330047
44,2,5002,224,0.12968126561585497,0.0016688009633330047
44,3,5002,224,0.10581873104361517,0.0016688009633330047
44,4,5002,224,0.15117104724786926,0.0016688009633330047
45,0,5002,223,0.11813651408632683,0.003176193799778592
45,1,5002,224,0.10001367118526111,0.003176193799778592
45,2,5002,224,0.12960403330714265,0.003176193799778592
45,3,5002,224,0.10582419289951102,0.003176193799778592
45,4,5002,224,0.15108613603043516,0.003176193799778592
46,0,5002,223,0.11762411600019304,0.00020837575606395099
46,1,5002,224,0.10000096647340122,0.00020837575606395099
46,2,5002,224,0.12923632705386942,0.00020837575606395099
46,3,5002,224,0.10579668423288606,0.00020837575606395099
46,4,5002,224,0.15118109218516462,0.00020837575606395099
47,0,5002,223,0.11813439326689619,0.0007646682477176198
47,1,5002,224,0.09999689374227339,0.0007646682477176198
47,2,5002,224,0.12952593971612608,0.0007646682477176198
47,3,5002,224,0.10580224549270964,0.0007646682477176198
47,4,5002,224,0.15120098821286648,0.0007646682477176198
48,0,5002,223,0.11620429381629893,7.0533625351738385
48,1,5002,224,0.09272731302265999,7.0533625351738385
48,2,5002,224,0.128069735754195,7.0533625351738385
48,3,5002,224,0.10412101258011565,7.0533625351738385
48,4,5002,224,0.14696091137482759,7.0533625351738385
49,0,5002,223,0.11824514661135269,0.004671604307627992
49,1,5002,224,0.09999071084498873,0.004671604307627992
49,2,5002,224,0.12958300379758936,0.004671604307627992
49,3,5002,224,0.10583632081600736,0.004671604307627992
49,4,5002,224,0.15076978722121628,0.004671604307627992
